wtc1f01	Shi05M	0.224336408722966	726
wtc1f03	Denisova06M	0.3481069963008702	1413
wtc1f03	Lee01M	0.5772663810971534	1409
wtc1f03	LeeSH01M	0.4477230744288298	1406
wtc1f03	Lin04M	0.42356413520691183	1403
wtc1f03	Lou01M	0.44964621243989183	1413
wtc1f03	MiyashitaM01M	0.3284331439130238	1413
wtc1f03	Mizumoto03M	0.389675686125936	1405
wtc1f03	SunY01M	0.5461807467043307	1411
wtc1f03	Zhou01M	0.46786727992531935	1411
wtc1f03	m2013_01	0.511955554006941	1403
wtc1f03	m2013_02	0.36285695189861406	1392
wtc1f04	m2014_01	0.2420699289990783	1307
wtc1f04	m2017_02	0.40897011363884866	1305
wtc1f04	m2018_03	0.1338843974688144	1307
wtc1f05	m2011_01	0.40160206121095277	765
wtc1f05	m2017_02	0.3595458571463187	768
wtc1f06	m2011_01	0.5488376773429844	715
wtc1f08	m2015_01	0.38408608579752956	1375
wtc1f08	m2017_02	0.41979013560515066	1374
wtc1f08	m2017_03	0.3545811902621799	1373
wtc1f08	m2017_04	0.34795501624466335	1369
wtc1f08	m2017_05	0.46406377848199676	1365
wtc1f09	LuA01M	0.42836562530118155	728
wtc1f09	MiyashitaM01M	0.4566110818034713	726
wtc1f09	Ozaki01M	0.3329304319338751	728
wtc1f09	Richardson01M	0.4031470470968642	724
wtc1f09	WangA01M	0.41428675617846117	726
wtc1f09	m2013_01	0.459625589708584	725
wtc1f10	m2015_01	0.5742274276423176	810
wtc1f11	LuoJ01M	0.4879441428028236	684
wtc1f12	Bult-ItoS02M	0.2901682168891078	1315
wtc1f12	Lan01M	0.2304698450095317	1309
wtc1f12	Lisiecki04M	0.3922007574198441	1307
wtc1f12	ToA01M	0.46427889551287893	1317
wtc1f12	WangA01M	0.14716980790796266	1315
wtc1f12	YuP01M	0.35300051207414507	1316
wtc1f12	m2011_01	0.225877117962474	1299
wtc1f13	VuV01M	0.5161200047033784	858
wtc1f13	Zhang01M	0.5711259628885925	860
wtc1f15	Ko04M	0.26401974168326203	1713
wtc1f15	Nikiforov05M	0.37084687354415014	1711
wtc1f15	Tetzloff04M	0.3031327118933009	1713
wtc1f15	TuanS01M	0.2547620319468955	1707
wtc1f15	YoungS01M	0.42170438206663424	1708
wtc1f15	ZhangH04M	0.3240683417011848	1712
wtc1f15	m2013_01	0.23861575764282875	1679
wtc1f17	Song04M	0.336010441490114	859
wtc1f17	m2013_01	0.3377240508427462	872
wtc1f18	LeeN01M	0.584453729638434	780
wtc1f18	Shychko01M	0.39080794431892407	792
wtc1f18	TongB01M	0.4927011416231753	790
wtc1f18	m2013_01	0.36868018215129544	793
wtc1f19	SunD01M	0.40714309332991666	1176
wtc1f20	Rizikov01M	0.3175696448028483	2364
wtc1f20	Teo01M	0.4123403836688102	2363
wtc1f20	ZhangE01M	0.5127992466765414	2331
wtc1f20	m2011_01	0.3163723705846685	2358
wtc1f21	SOLOM02	0.2963474794997905	946
wtc1f22	HuNY01M	0.45159238123669454	734
wtc1f22	Sham01M	0.3757796941490528	734
wtc1f22	m2013_01	0.3108960787945227	730
wtc1f22	m2013_02	0.3040639962801496	730
wtc1f22	m2013_03	0.5753833194936726	731
wtc1f23	GonzalezJ05M	0.34397259564506166	830
wtc1p01	Shi05M	-0.24037744584804596	547
wtc1p03	Denisova06M	0.2341739780043475	808
wtc1p03	Lee01M	0.43901925005178494	806
wtc1p03	LeeSH01M	0.49810821841524444	807
wtc1p03	Lin04M	0.35867855024238204	807
wtc1p03	Lou01M	0.37997506176503276	810
wtc1p03	MiyashitaM01M	0.38195428236834306	806
wtc1p03	Mizumoto03M	0.273402964500229	806
wtc1p03	SunY01M	0.5422403923637764	809
wtc1p03	Zhou01M	0.6012429054974912	808
wtc1p03	m2013_01	0.5081522990624848	809
wtc1p03	m2013_02	0.26003315817434497	809
wtc1p04	m2014_01	0.48834798771995747	655
wtc1p04	m2017_02	0.582458543839519	654
wtc1p04	m2018_03	0.44217744704500267	648
wtc1p05	m2011_01	0.5332684182589666	716
wtc1p05	m2017_02	0.24949726237590217	716
wtc1p06	m2011_01	0.45625874868322086	778
wtc1p08	m2015_01	0.28232178054531776	668
wtc1p08	m2017_02	0.2941335225126009	671
wtc1p08	m2017_03	0.4077272481647247	669
wtc1p08	m2017_04	0.2632909151390346	677
wtc1p08	m2017_05	0.3404144558195599	672
wtc1p09	LuA01M	0.716767175873234	439
wtc1p09	MiyashitaM01M	0.6393738818429506	437
wtc1p09	Ozaki01M	0.5707465693949612	438
wtc1p09	Richardson01M	0.6680820163106866	437
wtc1p09	WangA01M	0.6434125357875207	439
wtc1p09	m2013_01	0.6315152513340674	421
wtc1p10	m2015_01	0.4311949598202751	1145
wtc1p11	LuoJ01M	0.4712389696788958	777
wtc1p12	Bult-ItoS02M	0.6057392352379304	530
wtc1p12	Lan01M	0.5368988091456337	533
wtc1p12	Lisiecki04M	0.6026045579784948	529
wtc1p12	ToA01M	0.6968815420185016	531
wtc1p12	WangA01M	0.4397899177267189	519
wtc1p12	YuP01M	0.5548586432120215	531
wtc1p13	VuV01M	0.4936796754522368	421
wtc1p13	Zhang01M	0.6728222573960314	427
wtc1p15	Ko04M	0.4017667359061539	607
wtc1p15	Nikiforov05M	0.40292004738467446	604
wtc1p15	Tetzloff04M	0.3687683502460314	606
wtc1p15	TuanS01M	0.2686313723685539	601
wtc1p15	YoungS01M	0.5142063772921297	602
wtc1p15	ZhangH04M	0.4746443435746677	604
wtc1p15	m2013_01	0.36901649448895973	604
wtc1p17	Song04M	0.383386584745456	670
wtc1p17	m2013_01	0.24534566487910087	657
wtc1p18	LeeN01M	0.542064144713352	555
wtc1p18	Shychko01M	0.44275541884030006	557
wtc1p18	TongB01M	0.47746401340498384	555
wtc1p18	m2013_01	0.43212303973108634	553
wtc1p19	SunD01M	0.44852599072723726	608
wtc1p20	Rizikov01M	7.916918043297971e-2	602
wtc1p20	Teo01M	0.3927607139344341	602
wtc1p20	ZhangE01M	0.39078575628300544	599
wtc1p21	SOLOM02	0.254058243711198	628
wtc1p22	HuNY01M	0.5322313811101107	760
wtc1p22	Sham01M	0.4369462534894162	770
wtc1p22	m2013_01	0.47864694308644423	762
wtc1p22	m2013_02	0.40802617677549935	773
wtc1p22	m2013_03	0.5613885136341782	770
wtc1p23	GonzalezJ05M	0.5470042111051391	411
wtc2f01	ChenW01M	0.16105424856761452	1037
wtc2f01	LeeE01M	0.2911528435808668	1025
wtc2f01	MaximovI01M	0.22558959940092055	1037
wtc2f02	m2011_01	0.14281242185756418	646
wtc2f04	Lisiecki02	0.4152093762488791	1338
wtc2f04	Lisiecki13M	0.3750786450024122	1339
